squareMeters,floor,buildYear,poiCount,price_per_m2,clinicDistance_binned,kindergartenDistance_binned,collegeDistance_binned,pharmacyDistance_binned,centreDistance_binned,price_per_m2_log,hasParkingSpace_yes,hasBalcony_yes,hasElevator_no,hasElevator_yes,type_blockOfFlats,type_tenement,condition_premium,condition_standard
52.42,3.0,2014.0,5.0,16206.0,4,0,7,0,9,9.693136823020671,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
26.77,3.0,2023.0,4.0,15316.0,2,0,5,0,4,9.636653312597184,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
27.03,3.0,2010.0,17.0,17721.0,1,0,5,0,9,9.782505655975346,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
27.0,2.0,2019.0,12.0,23704.0,1,0,2,0,3,10.073399089253401,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
50.0,4.0,1950.0,19.0,16600.0,0,0,0,0,1,9.717157974344635,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
27.0,2.0,2000.0,0.0,24074.0,5,2,5,2,9,10.088887698939681,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
66.17,4.0,2022.0,7.0,21913.0,0,0,3,1,5,9.994835346995403,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
68.0,2.0,2005.0,13.0,14412.0,1,0,6,0,9,9.575816471867984,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
32.87,2.0,2000.0,6.0,19900.0,3,0,4,1,6,9.898475010712584,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
55.36,1.0,2023.0,5.0,17900.0,0,0,3,1,4,9.792555991828847,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
29.52,1.0,2019.0,9.0,17980.0,1,0,2,0,4,9.79701530802561,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
73.0,1.0,2005.0,15.0,15068.0,0,0,2,0,4,9.620328568811932,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
34.0,1.0,2000.0,19.0,16176.0,0,0,1,0,3,9.691283941260252,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
27.0,2.0,2019.0,11.0,23704.0,1,0,3,0,3,10.073399089253401,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
38.0,1.0,2023.0,3.0,17605.0,2,1,1,1,6,9.775938231589153,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
49.0,3.0,2000.0,19.0,14265.0,1,0,2,0,9,9.5655642636476,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
27.0,4.0,2021.0,11.0,23704.0,1,0,3,0,3,10.073399089253401,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
32.39,3.0,2019.0,5.0,16502.0,2,1,2,0,6,9.711236864664288,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
63.0,3.0,1960.0,21.0,11905.0,3,0,0,0,7,9.384713758920963,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
63.51,3.0,2016.0,9.0,21871.0,0,0,1,0,2,9.992916837362552,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
27.0,3.0,1920.0,45.0,24037.0,0,0,0,0,1,10.087349588848662,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
51.58,2.0,2004.0,8.0,14442.0,1,0,2,0,5,9.577895907011127,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
72.5,3.0,1934.0,13.0,16828.0,0,0,1,0,3,9.730799444710412,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
48.0,1.0,1960.0,30.0,14896.0,3,0,1,0,9,9.608847999516849,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
45.1,5.0,2018.0,14.0,15942.0,1,0,2,0,5,9.676712414987868,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
41.0,3.0,2000.0,23.0,12439.0,2,0,2,0,8,9.428591977209965,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
58.0,3.0,2005.0,45.0,16379.0,0,0,0,0,1,9.70375530548238,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
50.5,2.0,2018.0,19.0,24515.0,0,0,2,0,2,10.107040454085334,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
38.56,1.0,2021.0,19.0,21810.0,0,0,2,0,2,9.990123859195675,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
26.77,3.0,2023.0,4.0,15652.0,2,0,5,0,4,9.658353983330302,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
48.0,3.0,1980.0,13.0,11646.0,2,0,4,0,6,9.362718052397065,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
33.86,2.0,2000.0,45.0,14471.0,0,1,0,0,1,9.579901925737992,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
64.0,3.0,1945.0,45.0,25399.0,1,0,0,0,0,10.142465082152865,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
41.0,1.0,2015.0,17.0,17073.0,1,0,0,0,3,9.745253547271233,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
67.49,1.0,1955.0,1.0,14669.0,3,0,3,1,7,9.593491702487762,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
100.0,4.0,1929.0,45.0,13000.0,0,0,1,0,0,9.472704636443673,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
48.91,3.0,2016.0,8.0,17583.0,1,0,3,0,3,9.77468780514454,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
63.0,1.0,1991.0,15.0,11984.0,0,0,2,0,9,9.391327705757,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
38.56,1.0,2021.0,18.0,21800.0,0,0,1,0,2,9.98966524877718,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
100.0,2.0,1920.0,14.0,23786.0,0,0,1,0,2,10.076852451287191,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
67.0,1.0,2011.0,3.0,13418.0,3,0,4,0,6,9.504352368122833,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
100.0,1.0,2019.0,7.0,16259.0,2,2,2,0,5,9.696401880595555,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
26.8,1.0,1981.0,45.0,15746.0,0,1,0,0,1,9.664341643744413,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
85.4,3.0,1997.0,15.0,17424.0,1,0,1,0,1,9.765603845172741,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
52.2,3.0,1981.0,17.0,14080.0,0,0,2,0,5,9.552510629712033,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
68.3,7.0,1975.0,18.0,13031.0,0,0,0,0,7,9.475086413144906,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
43.5,1.0,2019.0,21.0,16069.0,2,0,4,0,6,9.684647229041753,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
77.0,3.0,1920.0,35.0,18178.0,0,1,1,0,2,9.807967350678716,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
73.33,1.0,2010.0,5.0,13994.0,4,0,6,0,9,9.546383945305841,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
33.0,7.0,1975.0,9.0,16636.0,2,0,2,0,9,9.719324300862802,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
46.0,2.0,2000.0,13.0,14130.0,2,0,3,0,6,9.556055475678573,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
96.0,2.0,1922.0,45.0,19948.0,1,0,0,0,1,9.900884166666014,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
70.6,3.0,2001.0,6.0,14000.0,1,0,4,0,6,9.546812608597396,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
25.72,3.0,2023.0,45.0,25399.0,1,0,0,0,0,10.142465082152865,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
35.18,3.0,1983.0,17.0,18761.0,0,0,1,0,3,9.83953552604361,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
58.0,4.0,2000.0,6.0,13621.0,2,0,0,0,6,9.519367998447342,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
46.99,3.0,1992.0,7.0,14024.0,1,0,1,0,7,9.54852542660107,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
43.6,3.0,2017.0,0.0,13417.0,3,2,2,2,9,9.504277838590472,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
34.0,4.0,2012.0,7.0,15794.0,1,0,1,0,5,9.667385400057526,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
36.0,4.0,1970.0,17.0,13500.0,1,0,1,0,8,9.51044496442652,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
30.62,3.0,2006.0,8.0,17636.0,0,0,6,0,6,9.777697546477828,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
58.0,5.0,2011.0,1.0,14293.0,3,0,3,1,7,9.567525185909115,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
58.0,10.0,1981.0,19.0,13603.0,1,0,2,0,5,9.51804563563343,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
47.52,2.0,1966.0,12.0,15888.0,1,0,3,0,5,9.673319386284954,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
34.0,3.0,1960.0,13.0,16176.0,0,0,1,0,4,9.691283941260252,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
49.5,9.0,1975.0,5.0,13313.0,2,1,3,1,6,9.496496280431916,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
38.0,6.0,1973.0,27.0,17000.0,0,0,0,0,2,9.740968623038354,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
85.0,3.0,1997.0,19.0,17506.0,1,0,1,0,1,9.770298958292383,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
32.0,3.0,1999.0,9.0,17656.0,1,1,3,0,3,9.778830947936573,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
52.0,4.0,1971.0,17.0,15385.0,1,0,1,0,4,9.641148287756142,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
72.0,1.0,2000.0,2.0,12361.0,2,0,3,0,6,9.422301633887823,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
55.0,1.0,1961.0,18.0,16818.0,1,0,1,0,1,9.730205020392843,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
51.25,9.0,2018.0,14.0,16780.0,1,0,1,0,9,9.727942980021197,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
49.5,2.0,1952.0,27.0,15354.0,2,0,0,0,9,9.639131305387844,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
35.21,2.0,2000.0,7.0,13320.0,2,0,6,0,9,9.49702194409438,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
66.3,1.0,1998.0,9.0,11448.0,1,0,1,0,7,9.345570321236286,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
32.8,3.0,2023.0,6.0,16738.0,1,1,4,0,6,9.725436862592819,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
52.0,2.0,2002.0,8.0,14212.0,0,0,6,0,6,9.561841957140917,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
26.5,1.0,2000.0,11.0,19623.0,0,0,1,0,6,9.884457626629322,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
26.36,3.0,2023.0,5.0,20448.0,7,0,6,0,9,9.925640357177262,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
51.72,3.0,2013.0,4.0,15468.0,1,0,3,0,4,9.646528652727188,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
25.5,4.0,2000.0,25.0,19176.0,0,0,2,0,8,9.86141477611422,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
52.11,9.0,1985.0,19.0,14373.0,1,0,2,0,9,9.573106725551233,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
33.0,5.0,2020.0,14.0,25399.0,0,0,1,0,2,10.142465082152865,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
68.0,7.0,1980.0,22.0,13088.0,0,0,0,0,6,9.479451058842528,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
43.6,2.0,2023.0,0.0,15367.0,2,2,3,2,5,9.639977632055333,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
56.58,5.0,2012.0,10.0,16773.0,1,0,5,0,6,9.727525729694754,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
42.1,4.0,1960.0,13.0,16603.0,1,0,3,0,4,9.717338680907787,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
54.5,1.0,2000.0,5.0,17028.0,1,0,2,1,6,9.742614326948043,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
47.0,1.0,2004.0,32.0,16170.0,0,0,0,0,3,9.690912952571152,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
43.27,1.0,2001.0,9.0,15020.0,2,0,2,0,5,9.617137925318126,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
52.0,7.0,2009.0,10.0,18462.0,1,0,1,0,5,9.823469844550097,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
55.57,2.0,2022.0,12.0,19900.0,1,0,3,0,3,9.898475010712584,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
46.0,4.0,1962.0,23.0,11739.0,2,0,2,0,8,9.370671910878523,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
39.3,1.0,2014.0,10.0,19898.0,0,0,2,0,4,9.898374503149306,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
80.9,2.0,2014.0,16.0,19963.0,0,0,0,0,2,9.901635839172654,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
53.0,9.0,1980.0,0.0,13189.0,4,1,2,2,8,9.487138427825885,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
42.57,1.0,2000.0,1.0,15269.0,3,3,4,2,5,9.633579908183512,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
51.9,2.0,2012.0,45.0,17630.0,0,0,0,0,1,9.777357275391916,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
28.0,4.0,2021.0,14.0,21250.0,0,0,4,0,8,9.964112174352563,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
34.16,3.0,2019.0,2.0,17506.0,1,1,3,1,4,9.770298958292383,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
65.4,3.0,1980.0,10.0,12232.0,0,0,3,0,6,9.411810747608898,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
48.5,8.0,1976.0,10.0,14072.0,1,0,5,0,5,9.551942286417393,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
45.5,3.0,1970.0,4.0,16154.0,2,0,4,0,4,9.689922976002242,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
30.55,5.0,2018.0,6.0,17971.0,1,0,8,0,7,9.796514626532023,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
55.1,3.0,1959.0,17.0,11797.0,3,0,0,0,8,9.375600540841843,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
61.1,2.0,1997.0,10.0,12979.0,1,0,1,0,6,9.471087945687758,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
47.0,9.0,1987.0,4.0,12447.0,1,1,1,0,6,9.429234909000977,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
100.0,2.0,1922.0,45.0,15892.0,1,0,0,0,1,9.67357111693449,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
53.25,3.0,2014.0,5.0,16507.0,0,1,4,0,6,9.71153981234754,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
44.12,1.0,1972.0,12.0,13599.0,2,0,4,0,7,9.517751539608959,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
73.0,4.0,2000.0,17.0,12055.0,2,0,1,0,8,9.397234790615272,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
36.0,2.0,2010.0,9.0,15694.0,0,0,3,0,6,9.661033752687418,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
49.0,2.0,2001.0,18.0,16306.0,1,0,0,0,4,9.699288417222856,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
70.0,3.0,1922.0,37.0,21700.0,0,0,0,0,2,9.98506753952855,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
74.85,3.0,2009.0,5.0,13320.0,3,0,2,0,6,9.49702194409438,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
49.1,2.0,2001.0,19.0,16273.0,1,0,2,0,5,9.697262571660614,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
50.0,4.0,1980.0,10.0,12980.0,2,0,5,0,9,9.471164990258082,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
59.2,4.0,2000.0,4.0,14527.0,1,1,1,1,5,9.583764265872883,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
35.16,4.0,2021.0,2.0,18487.0,3,0,2,0,7,9.824823061352445,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
46.76,14.0,2022.0,9.0,21386.0,1,0,0,0,5,9.970491781316602,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
52.91,2.0,1950.0,10.0,15101.0,0,0,1,0,2,9.62251624577579,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
30.0,3.0,1922.0,37.0,21967.0,0,1,1,0,2,9.997296606214185,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
61.72,4.0,1940.0,25.0,14177.0,0,0,0,0,2,9.559376212117632,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
100.0,1.0,1939.0,2.0,12439.0,2,1,3,1,5,9.428591977209965,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
58.3,4.0,1931.0,45.0,22298.0,1,0,0,0,1,10.012252267327517,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
58.0,4.0,2023.0,45.0,22931.0,0,0,0,0,1,10.040244985890988,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
75.0,3.0,2009.0,3.0,13293.0,3,0,2,0,6,9.4949928598676,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
69.1,3.0,1990.0,16.0,13459.0,0,0,0,0,7,9.507403306233716,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
35.62,2.0,2000.0,15.0,17378.0,0,0,5,0,5,9.762960317399152,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
48.0,2.0,1986.0,13.0,13521.0,0,0,3,0,6,9.511999311358759,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
48.5,4.0,1978.0,13.0,16289.0,0,0,1,0,3,9.698245312357605,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
41.0,2.0,1950.0,25.0,19268.0,0,0,0,0,1,9.866200967750112,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
36.01,3.0,1922.0,45.0,24965.0,1,0,0,0,0,10.12523012293471,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
50.0,2.0,1955.0,23.0,15200.0,1,0,2,0,9,9.629050706834368,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
66.63,3.0,2002.0,12.0,11631.0,1,0,6,0,9,9.36142922633904,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
52.0,8.0,1980.0,13.0,13596.0,1,0,2,0,5,9.517530910816006,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
44.68,3.0,2024.0,0.0,16764.0,4,2,1,2,7,9.726989009044962,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
48.68,8.0,1972.0,18.0,15797.0,0,0,2,0,6,9.667575327569097,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
85.12,1.0,2023.0,5.0,19960.0,1,1,0,1,5,9.901485549865455,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
29.6,4.0,1960.0,12.0,20777.0,2,0,2,0,9,9.941601884644786,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
49.4,9.0,1982.0,9.0,14069.0,1,0,2,0,4,9.551729074377214,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
86.54,2.0,1940.0,42.0,21366.0,0,0,1,0,1,9.969556152505833,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
34.0,3.0,1963.0,22.0,17294.0,1,0,1,0,9,9.758114899520375,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
62.0,3.0,1980.0,19.0,15968.0,0,0,1,0,3,9.678341998551245,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
39.2,3.0,2000.0,18.0,16556.0,1,0,5,0,8,9.714503852868623,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
37.0,1.0,1975.0,11.0,17568.0,2,0,2,0,5,9.773834344309257,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
39.3,2.0,2024.0,0.0,16500.0,4,2,5,1,7,9.711115659888671,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
59.83,6.0,2023.0,4.0,14859.0,1,1,4,1,4,9.606361021256347,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
51.0,2.0,2010.0,14.0,16471.0,0,0,2,0,9,9.709356537782675,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
53.0,4.0,1981.0,19.0,12245.0,1,0,2,0,5,9.412872969386267,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
73.19,4.0,2017.0,25.0,24457.0,0,0,0,0,2,10.10467175249591,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
58.0,4.0,1997.0,6.0,13621.0,2,0,0,0,6,9.519367998447342,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
53.0,4.0,2000.0,7.0,13170.0,1,0,1,0,6,9.485696794737327,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
36.0,4.0,1960.0,17.0,14417.0,1,0,3,0,5,9.576163344811905,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
49.7,7.0,2000.0,1.0,16097.0,3,0,3,1,7,9.68638819820623,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
55.57,2.0,2022.0,20.0,19900.0,0,0,2,1,2,9.898475010712584,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
54.5,3.0,1950.0,15.0,11725.0,3,0,1,0,8,9.36947859331448,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
27.54,7.0,2021.0,13.0,23566.0,1,0,1,0,5,10.067560274273285,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
38.0,9.0,1990.0,1.0,16105.0,2,1,2,1,5,9.686885061765299,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
49.64,1.0,1961.0,1.0,15109.0,3,0,3,1,7,9.62304587173984,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
30.76,3.0,2012.0,22.0,15572.0,1,0,1,0,9,9.653229708730347,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
60.71,1.0,1920.0,45.0,21084.0,1,0,0,0,0,9.956269737975097,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
52.11,9.0,1985.0,22.0,14373.0,1,0,1,0,9,9.573106725551233,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
50.0,2.0,2024.0,20.0,15400.0,0,0,4,0,4,9.642122788401721,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
39.0,6.0,2000.0,21.0,13718.0,2,0,4,0,6,9.526464118059266,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
37.0,1.0,1975.0,11.0,17568.0,2,0,2,0,5,9.773834344309257,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
35.0,3.0,2000.0,16.0,18543.0,0,0,1,0,3,9.827847638327382,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
62.0,3.0,2008.0,13.0,14194.0,1,0,1,0,6,9.560574619084928,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
57.0,4.0,2020.0,7.0,19649.0,0,0,3,1,4,9.885781725417196,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
75.0,6.0,2016.0,9.0,14821.0,2,0,2,0,9,9.603800372956915,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
40.0,2.0,2000.0,7.0,14875.0,3,0,5,0,9,9.607437230413831,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
71.0,1.0,2024.0,0.0,23239.0,4,4,5,3,7,10.053587180780166,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
41.0,2.0,2005.0,29.0,18293.0,0,0,0,0,1,9.814273751991298,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
100.0,1.0,1920.0,45.0,20588.0,0,0,0,0,2,9.932463660772646,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
29.63,2.0,2019.0,7.0,17212.0,0,0,5,0,5,9.75336209395849,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
36.0,4.0,2000.0,27.0,14583.0,2,0,0,0,9,9.587611745713565,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
43.0,2.0,2016.0,11.0,20181.0,0,0,2,1,2,9.912496846693715,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
42.66,2.0,1922.0,32.0,14041.0,0,1,1,0,0,9.549736900114642,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
49.6,1.0,1961.0,21.0,15121.0,1,0,4,0,5,9.623839785112668,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
54.0,3.0,1920.0,28.0,16648.0,2,0,0,0,9,9.720045368073471,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
44.33,9.0,1966.0,3.0,13512.0,3,0,2,0,6,9.511333458487636,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
83.87,4.0,2023.0,14.0,11000.0,2,0,1,0,9,9.305650551780507,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
77.73,9.0,2023.0,13.0,11500.0,2,0,1,0,9,9.350102314351341,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
51.5,1.0,2010.0,18.0,18427.0,0,0,1,0,5,9.821572259334861,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
50.0,3.0,2015.0,23.0,18200.0,1,0,1,0,1,9.809176873064887,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
38.26,3.0,2023.0,0.0,15656.0,2,1,4,1,9,9.658609509075912,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
38.0,4.0,1970.0,27.0,17000.0,0,0,0,0,2,9.740968623038354,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
51.0,1.0,2023.0,13.0,21891.0,0,0,1,0,3,9.99383087243373,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
39.0,3.0,1981.0,12.0,14872.0,2,0,2,0,9,9.60723552940128,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
100.0,2.0,1922.0,45.0,17924.0,1,0,0,0,0,9.793895875906033,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
60.0,2.0,2008.0,0.0,23317.0,1,1,2,1,4,10.056937987248993,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
